trajectory_mode,effect_size,cell_id,phase,configuration,n_replicates,n_recorded,n_available,mean_eigengap,sd_eigengap,q25_eigengap,median_eigengap,q75_eigengap,min_eigengap,max_eigengap
shape,0.25,power_design-582611b23700,power_design,B,100,100,100,0.05310029938255249,0.028428571656702577,0.032920379145921316,0.047353005379123125,0.0690440129737789,0.0034856812023443817,0.13817873657479635
shape,0.25,power_design-582611b23700,power_design,pooled,100,100,100,0.050804422369747144,0.028909277094712055,0.027150361449787497,0.04580517503648984,0.06809468646841078,0.004015134371503748,0.1351122597129089
shape,0.25,power_design-80efd7a1b07b,power_design,A,100,100,100,0.050336474445686896,0.027627402039745293,0.028437498338019937,0.047726835622521974,0.065216375647622,0.004585026636156342,0.13143963759532223
shape,0.25,power_design-80efd7a1b07b,power_design,B,100,100,100,0.05322712833990159,0.028583503586909167,0.0327892957164765,0.04855282509509132,0.0689136748358587,0.0028507243856892295,0.13815169299484398
shape,0.25,power_design-80efd7a1b07b,power_design,pooled,100,100,100,0.05080877379685485,0.028909842259459594,0.02715242772618527,0.04581533062080953,0.06810055840864988,0.00401477673171402,0.13512360589980232
shape,0.25,power_design-d0e67f574e10,power_design,A,100,100,100,0.05081029680397806,0.027504775449757567,0.029567620386887025,0.04768316402716449,0.0649867312581308,0.004276600945633757,0.13146249237082608
shape,0.25,power_design-d0e67f574e10,power_design,B,100,100,100,0.053358043185232296,0.02833420420792344,0.03176835810733045,0.0486332337841775,0.06904366594663387,0.0018117706020071567,0.1379514247928148
shape,0.25,power_design-d0e67f574e10,power_design,pooled,100,100,100,0.05080962941158902,0.0289140368518298,0.02713191908718883,0.045811330287394814,0.0680978045167037,0.003997499553622608,0.13515795713411893
shape,0.25,power_primary-0ff8d6ffedfa,power_primary,A,100,100,100,0.05625250447221528,0.032076987674658886,0.03231864458225718,0.05161710921719351,0.07544226660023409,0.0036185042537545953,0.14457094198781395
shape,0.25,power_primary-0ff8d6ffedfa,power_primary,B,100,100,100,0.05272440549619909,0.027527275164215825,0.032414363300139595,0.048038778386824244,0.07306864260350852,0.006268915630973537,0.13763767489128964
shape,0.25,power_primary-0ff8d6ffedfa,power_primary,pooled,100,100,100,0.051814297256771454,0.029409151904661143,0.029446761749824205,0.047672026206287854,0.07110944784925156,0.0045777757726264134,0.1398439770644196
shape,0.5,power_design-3d83eaaa56ef,power_design,A,100,100,100,0.05478821870694424,0.03328142846607007,0.03233983473622212,0.05249865243235574,0.07002055796696154,0.003573085881693694,0.21194414982066717
shape,0.5,power_design-3d83eaaa56ef,power_design,B,100,100,100,0.061484202963973715,0.03586623685954739,0.03950231310784755,0.05566605941176875,0.0848923694740402,0.008210345861751511,0.21685277596640418
shape,0.5,power_design-3d83eaaa56ef,power_design,pooled,100,100,100,0.052435884726204654,0.030697718723224344,0.028753334295110178,0.04826287935940299,0.0721242975680984,0.00678035600987259,0.163768004559737
shape,0.5,power_design-3f4a091669bf,power_design,A,100,100,100,0.056728659044610386,0.03282624867761549,0.029383845652826757,0.054032781671493835,0.07652289441328469,0.00605536802440465,0.1600812391123249
shape,0.5,power_design-3f4a091669bf,power_design,B,100,100,100,0.05071540540027186,0.028557950317017026,0.03155008716938831,0.045157021989889884,0.06625304952973846,0.007340262192203184,0.16216276683591757
shape,0.5,power_design-3f4a091669bf,power_design,pooled,100,100,100,0.05258699421744459,0.03073697198544714,0.028729278056702404,0.04817241924571902,0.07239169054861681,0.00709467026844679,0.16377710424145536
shape,0.5,power_design-49be91385b20,power_design,A,100,100,100,0.06021387049322862,0.03494502264378431,0.03586251931975887,0.0541728912200104,0.08557516205477915,0.003213726180777199,0.16185656474332438
shape,0.5,power_design-49be91385b20,power_design,B,100,100,100,0.051155055006262995,0.027678151798777216,0.032908053006742294,0.04621340346511715,0.06776611698191218,0.0029672001086022415,0.16032002191148892
shape,0.5,power_design-49be91385b20,power_design,pooled,100,100,100,0.053711074922671305,0.030974130797112066,0.029794762884426534,0.04780958039613101,0.0771427298657704,0.004704155829847956,0.16023335370669906
shape,0.5,power_design-785e7d377283,power_design,A,100,100,100,0.054859894439731056,0.03313165698721797,0.03287074892559105,0.05236746192566277,0.07024229372390069,0.003854486094840237,0.2119177528133262
shape,0.5,power_design-785e7d377283,power_design,B,100,100,100,0.06168819167763874,0.03574376365090437,0.037699391499961404,0.0573801317015675,0.08249904367771985,0.007917655493787479,0.21703711609610382
shape,0.5,power_design-785e7d377283,power_design,pooled,100,100,100,0.052431134569784724,0.030694728999908927,0.028762353975132715,0.04826427810229572,0.07213446925691532,0.006734366770519251,0.1637537951529024
shape,0.5,power_design-9650d9f73d7a,power_design,A,100,100,100,0.054857160815087125,0.03312216338552878,0.032916515788684736,0.05232475455999322,0.0701954013630933,0.0038967446043860487,0.21195882650130599
shape,0.5,power_design-9650d9f73d7a,power_design,B,100,100,100,0.061687447019612304,0.03573204176409006,0.037669747509501444,0.05743919235997341,0.08245713128820632,0.007910683629133386,0.21707238848514993
shape,0.5,power_design-9650d9f73d7a,power_design,pooled,100,100,100,0.05242704999665021,0.030693213472491463,0.028765200739118216,0.04825759115829756,0.0721327366089518,0.006736187101848423,0.16374624437083907
shape,0.5,power_primary-c7f4c985feeb,power_primary,A,100,100,100,0.06077417161895198,0.03479087976144354,0.03586251931975887,0.056160541332668235,0.08557516205477915,0.003213726180777865,0.16185656474332438
shape,0.5,power_primary-c7f4c985feeb,power_primary,B,100,100,100,0.05178442104194534,0.027850123609352566,0.03362896476737816,0.0462134034651171,0.06776611698191155,0.0029672001086022415,0.16032002191148892
shape,0.5,power_primary-c7f4c985feeb,power_primary,pooled,100,100,100,0.05427003988977057,0.030980928923659428,0.029794762884426534,0.04908959388679601,0.07794815170220976,0.004704155829847512,0.16023335370669906
shape,1.0,power_design-2ae227e5507f,power_design,A,100,100,100,0.06151352245026917,0.03793303712039949,0.03440535224702651,0.051897388667393046,0.08488215226376446,0.004288593619936554,0.19634883487923754
shape,1.0,power_design-2ae227e5507f,power_design,B,100,100,100,0.06211078503538517,0.03641898667687926,0.03542446082367158,0.05308542899818036,0.07878084222903148,0.005229624932403587,0.16227358107407114
shape,1.0,power_design-2ae227e5507f,power_design,pooled,100,100,100,0.06049513329621013,0.03559013147166944,0.03701169663206777,0.05428235561893621,0.08072304368754345,0.005516286846583562,0.18133273186282867
shape,1.0,power_design-7f470acada32,power_design,A,100,100,100,0.06920738560540966,0.038813070715927295,0.04210774715551692,0.06210656500905301,0.09879110534153522,0.0037032587942504858,0.19687021000417632
shape,1.0,power_design-7f470acada32,power_design,B,100,100,100,0.05600480126976109,0.03427714383103346,0.029258962411882097,0.050562414433758446,0.07333373016404063,0.001794861296638528,0.16152219343270457
shape,1.0,power_design-7f470acada32,power_design,pooled,100,100,100,0.06282659346253952,0.03616343828363336,0.03755508262328035,0.057489063109918664,0.08570104185645248,0.0035112453049164216,0.1819062914039848
shape,1.0,power_design-a1c033dcbf82,power_design,A,100,100,100,0.12097653550954267,0.058940970141398846,0.07846782689187941,0.12013453272393806,0.16696852187292016,0.011275264516952432,0.2509501693546764
shape,1.0,power_design-a1c033dcbf82,power_design,B,100,100,100,0.10994477193227181,0.04913544132171364,0.07155400406836876,0.10601633337547725,0.14474114983393438,0.017034809473007784,0.23369630594294838
shape,1.0,power_design-a1c033dcbf82,power_design,pooled,100,100,100,0.059799185447814984,0.0355058128292378,0.03687056382582958,0.05488751940482475,0.07911384303552875,0.005600953131957798,0.18066050299673692
shape,1.0,power_design-ce2ff6cdd2e1,power_design,A,100,100,100,0.12102571113494215,0.058964241589410424,0.0788872258511327,0.12007051868777732,0.1671088605204305,0.011188144064498029,0.2511867107667823
shape,1.0,power_design-ce2ff6cdd2e1,power_design,B,100,100,100,0.1099562829845215,0.04912513528440511,0.07143424441358028,0.10613507328021882,0.14497911638253125,0.016968408613172392,0.2336908087590474
shape,1.0,power_design-ce2ff6cdd2e1,power_design,pooled,100,100,100,0.05981068334857849,0.03551169508056638,0.036861894263174044,0.0549113893860228,0.07913997887477607,0.005626908553873267,0.18066207369633025
shape,1.0,power_design-e635738bfdb8,power_design,A,100,100,100,0.12095417630742335,0.058933045826220574,0.07848379594963092,0.12010800942550451,0.16696325275732296,0.011255197886810064,0.2509231104885107
shape,1.0,power_design-e635738bfdb8,power_design,B,100,100,100,0.10991598733978396,0.04911937867974454,0.07156809094640938,0.10598081486285627,0.14472662852677876,0.016986463544303276,0.23359010035733524
shape,1.0,power_design-e635738bfdb8,power_design,pooled,100,100,100,0.059794077148679105,0.035503694067348227,0.036863436565749336,0.0548855300190898,0.07911629944435149,0.005612098500273777,0.1806631463935543
shape,1.0,power_primary-fcd427854ae4,power_primary,A,100,100,100,0.07000323436187911,0.038410195037628596,0.042333539681793944,0.0626585028024168,0.09879110534153522,0.0037032587942504858,0.19687021000417515
shape,1.0,power_primary-fcd427854ae4,power_primary,B,100,100,100,0.05620124971733542,0.03466682694157974,0.029258962411882097,0.050562414433758446,0.07333373016404045,0.001794861296638528,0.16152219343270513
shape,1.0,power_primary-fcd427854ae4,power_primary,pooled,100,100,100,0.0628629954137183,0.036130962337383034,0.03755508262328035,0.05748906310991886,0.08570104185645248,0.0035112453049164216,0.18190629140398418
translation,0.25,power_design-037664364c71,power_design,A,100,100,100,0.05056270923491084,0.028897058929565768,0.02834873958028873,0.047911320679689645,0.06839027220192684,0.004477108637900018,0.13577381410761385
translation,0.25,power_design-037664364c71,power_design,B,100,100,100,0.050998603115524385,0.02956821478778955,0.029166872594258306,0.04856161758203753,0.06800917859669882,0.0030612230016496267,0.13251665626880893
translation,0.25,power_design-037664364c71,power_design,pooled,100,100,100,0.05067506554527064,0.02924571243612608,0.027244479076737313,0.048939600835819386,0.06984456767660038,0.0030492674661106167,0.1341447740446618
translation,0.25,power_design-27de258daa30,power_design,A,100,100,100,0.05017150320134192,0.029268299339693642,0.026889786769924012,0.045421164504874156,0.067701119482857,0.0010213260943617852,0.13575490256737627
translation,0.25,power_design-27de258daa30,power_design,B,100,100,100,0.05081490346115998,0.02892177093841317,0.02920498559598239,0.047877390394402974,0.06670297151885207,0.003827126311119866,0.13231327250894748
translation,0.25,power_design-27de258daa30,power_design,pooled,100,100,100,0.050564986786634514,0.029180255971938945,0.02768082233441238,0.04702390779930227,0.06805612363065461,0.006456015329989295,0.13397820312383346
translation,0.25,power_design-4b53c5dfec45,power_design,A,100,100,100,0.05018811370349118,0.02926338977721139,0.026895194780854392,0.04530063353719374,0.06765714303003567,0.0010126908887244102,0.13584786410953759
translation,0.25,power_design-4b53c5dfec45,power_design,B,100,100,100,0.050826544084506146,0.02892889867998817,0.02920939529096017,0.04788523766750993,0.06683195623696526,0.0038156755980984225,0.13248765983956912
translation,0.25,power_design-4b53c5dfec45,power_design,pooled,100,100,100,0.050566976553480886,0.029184780596528632,0.027673888053494064,0.04702591938567674,0.06808394753962849,0.006473096307025805,0.1339774890688301
translation,0.25,power_design-910171413334,power_design,A,100,100,100,0.050153867823959766,0.029260933871124037,0.026909082542497922,0.04534918496118434,0.06771010810088886,0.0010501740717664965,0.13572116226560155
translation,0.25,power_design-910171413334,power_design,B,100,100,100,0.05079503791473467,0.028919972055616066,0.029226406490730356,0.04784116217471299,0.06668566776235431,0.0039001026028859243,0.13235857202072554
translation,0.25,power_design-910171413334,power_design,pooled,100,100,100,0.050561042627973146,0.0291790426731679,0.027678791058161303,0.047016191435277244,0.06805898495231552,0.006449716751963097,0.13397170820090104
translation,0.25,power_design-ebb363601e49,power_design,A,100,100,100,0.050201321975913864,0.029256384300978728,0.026875033720309166,0.04528871803555534,0.06762494549121707,0.0010565736049506502,0.1358615929968267
translation,0.25,power_design-ebb363601e49,power_design,B,100,100,100,0.05089077834475729,0.028959037062337295,0.02926839752197731,0.048003186759668776,0.06681678404012402,0.0037262451896572513,0.13246502392860954
translation,0.25,power_design-ebb363601e49,power_design,pooled,100,100,100,0.050588455243687595,0.02919166203185818,0.027692320999838357,0.047089209000161475,0.06808007873064827,0.006489483715472644,0.13399240773703663
translation,0.25,power_primary-7eb60810c5e0,power_primary,A,100,100,100,0.05271470089687927,0.02993372297104733,0.03129168800277657,0.050846387444224234,0.07134197352244763,0.004477108637898741,0.13577381410761385
translation,0.25,power_primary-7eb60810c5e0,power_primary,B,100,100,100,0.05306020320458793,0.030539914597238687,0.031801466851365034,0.049523328160799546,0.07297265351314332,0.0030612230016496267,0.13251665626880893
translation,0.25,power_primary-7eb60810c5e0,power_primary,pooled,100,100,100,0.05277702775734698,0.03024774237941542,0.031182545780754883,0.050323132690807404,0.07244938551810391,0.0030492674661106167,0.1341447740446618
translation,0.5,power_design-13a1dcab3781,power_design,A,100,100,100,0.050579970397334376,0.02755619567843691,0.030777405564570648,0.048219714308747,0.06514050349344247,0.004842417142286781,0.1307547801137498
translation,0.5,power_design-13a1dcab3781,power_design,B,100,100,100,0.050077463776652634,0.027754314401298264,0.029478582773695722,0.04846642632154041,0.06425939279621676,0.003521088860914623,0.13258903243670678
translation,0.5,power_design-13a1dcab3781,power_design,pooled,100,100,100,0.050253000208815894,0.02767757809468882,0.030002997237867868,0.048204936800475356,0.06552869552703383,0.0018895955060083125,0.1320868027240234
translation,0.5,power_design-8c20ed7a3260,power_design,A,100,100,100,0.05052341581844554,0.027533164332319972,0.030714417143924352,0.04813856303369088,0.06509187671558278,0.0048345097835177375,0.13069236002370715
translation,0.5,power_design-8c20ed7a3260,power_design,B,100,100,100,0.050042842797837224,0.02775733624822164,0.029416902580865392,0.04840024691050154,0.06430718491400977,0.003208388599269696,0.1325651104380054
translation,0.5,power_design-8c20ed7a3260,power_design,pooled,100,100,100,0.050222639904014515,0.027673379770845535,0.029902597291239397,0.048177846972130844,0.06548267837004122,0.001964769746783779,0.1320847818844278
translation,0.5,power_design-aec17dc3cae7,power_design,A,100,100,100,0.05046793575548288,0.027519202645796048,0.030730940633125925,0.04799017397017613,0.06491122620518457,0.005265014023800474,0.13040505969731414
translation,0.5,power_design-aec17dc3cae7,power_design,B,100,100,100,0.05001256754745146,0.027746313337655894,0.02953979637921264,0.04829684516237981,0.06437854060144012,0.003114108102566626,0.13230943781970245
translation,0.5,power_design-aec17dc3cae7,power_design,pooled,100,100,100,0.05021330486645669,0.027667483336906298,0.02992365086366612,0.04818068386787694,0.06543127418836539,0.0019491598039399483,0.13205155481688768
translation,0.5,power_design-db6e0b816292,power_design,A,100,100,100,0.050922740361638415,0.027955548990812484,0.029967145491940614,0.04917753594624888,0.06921619556690571,0.00682400279100337,0.13052321911210146
translation,0.5,power_design-db6e0b816292,power_design,B,100,100,100,0.05054700545926746,0.028621990339130456,0.030866526525811663,0.04795940825106615,0.06683072215211878,0.003654680213001027,0.13328598573607298
translation,0.5,power_design-db6e0b816292,power_design,pooled,100,100,100,0.05070903808790686,0.028264541963877784,0.02999841464112593,0.04824823626775443,0.06915080579899996,0.005167015594418178,0.13189197384053697
translation,0.5,power_design-f6e58cf4c18d,power_design,A,100,100,100,0.05048844470681677,0.02752587453430646,0.030746666354736163,0.04801209866857284,0.06490688750901716,0.005218285659521815,0.13055673581729338
translation,0.5,power_design-f6e58cf4c18d,power_design,B,100,100,100,0.05002978172472475,0.027741124342125674,0.029570241330151917,0.048303008695484345,0.06434257485192256,0.0031834661471190073,0.1324058010470059
translation,0.5,power_design-f6e58cf4c18d,power_design,pooled,100,100,100,0.050216359624142726,0.02766918294854734,0.029925893981834623,0.04818350535061244,0.06543502115261224,0.001951853414623228,0.13206114260152169
translation,0.5,power_primary-24a8e346c7e6,power_primary,A,100,100,100,0.051618341873493095,0.027846991706707406,0.029967145491940156,0.04960129498070784,0.07053249318264197,0.00682400279100337,0.13052321911210174
translation,0.5,power_primary-24a8e346c7e6,power_primary,B,100,100,100,0.05120534275136774,0.028523027201675367,0.031489675789962826,0.04846612744515055,0.06897495272779879,0.003654680213001027,0.1332859857360737
translation,0.5,power_primary-24a8e346c7e6,power_primary,pooled,100,100,100,0.051384078507398324,0.02815581193430641,0.030222416902031063,0.048604719946512304,0.07067417005548945,0.005167015594418178,0.13189197384053708
translation,1.0,power_design-72c920490a25,power_design,A,100,100,100,0.050458311964203625,0.02839880347668532,0.02932384561262215,0.04659510696122532,0.06695474744293854,0.0036353981252023604,0.13284521852651848
translation,1.0,power_design-72c920490a25,power_design,B,100,100,100,0.05072946064413488,0.027942420821297706,0.03139433512165461,0.04767509617205201,0.06769082611709334,0.005610214513436518,0.1308941258961252
translation,1.0,power_design-72c920490a25,power_design,pooled,100,100,100,0.050498710012020984,0.028348270062904777,0.030830058241159433,0.04660065395176444,0.06844956745599318,0.004995851754438785,0.1306458191304023
translation,1.0,power_design-7dcda14056bd,power_design,A,100,100,100,0.05088673977032476,0.029123174004220015,0.02788825845928078,0.04648119186188046,0.0701980442928479,0.0038203428723234123,0.13094005907789724
translation,1.0,power_design-7dcda14056bd,power_design,B,100,100,100,0.05081497707500989,0.028616365801407546,0.03157618796154957,0.04822617516959504,0.06681160790640585,0.003254056177954101,0.13113510274174645
translation,1.0,power_design-7dcda14056bd,power_design,pooled,100,100,100,0.05079544423899847,0.028845269076761285,0.029201046762837066,0.04931517829345686,0.06774785274844604,0.0037978467635580992,0.13098732760584453
translation,1.0,power_design-906be506c8a9,power_design,A,100,100,100,0.05045525009027552,0.028401342062045917,0.02947608812690261,0.04674766306717765,0.06689243027699983,0.0035713991438643955,0.13273756938096976
translation,1.0,power_design-906be506c8a9,power_design,B,100,100,100,0.050717552275885015,0.027946994335428337,0.03132036106429886,0.047739813609260606,0.06765133760168139,0.005554946350955325,0.13088361933866965
translation,1.0,power_design-906be506c8a9,power_design,pooled,100,100,100,0.050493288768686695,0.028346286552195395,0.030806185293271476,0.0465995323734647,0.06844530996501161,0.005003055198816275,0.1306450672493885
translation,1.0,power_design-a16272e0385a,power_design,A,100,100,100,0.05045259976961708,0.02839684866167397,0.029501239323856343,0.046711651147263306,0.06688638179148847,0.0036043702162028013,0.13274205985487403
translation,1.0,power_design-a16272e0385a,power_design,B,100,100,100,0.05071302445036254,0.0279505753408942,0.03135196547588838,0.04772853130005833,0.06763552810677803,0.005539069088381754,0.13087364966536635
translation,1.0,power_design-a16272e0385a,power_design,pooled,100,100,100,0.05048957728969838,0.02834483910887448,0.030809890841096366,0.046596715927559096,0.06843556732558805,0.004997737031365912,0.13064083206211385
translation,1.0,power_design-e3598fe6056c,power_design,A,100,100,100,0.05048534085612369,0.02843418424708809,0.029325164543345467,0.046646597523496786,0.06730661242695987,0.003249154076112204,0.13293359407163874
translation,1.0,power_design-e3598fe6056c,power_design,B,100,100,100,0.05077786518191215,0.027978434025087453,0.0313757105884601,0.04801062128841224,0.06787582573122873,0.005572341516806967,0.13089546262150648
translation,1.0,power_design-e3598fe6056c,power_design,pooled,100,100,100,0.050536897621959016,0.028364932443475176,0.030822516230152114,0.04669286306568063,0.06843884308402996,0.004990888037167018,0.1306644387189002
translation,1.0,power_primary-cc3d56bf2fea,power_primary,A,100,100,100,0.05216782763797901,0.02926017839268926,0.02949884658882229,0.04793750641301353,0.07255522856717792,0.0038203428723234123,0.13094005907789724
translation,1.0,power_primary-cc3d56bf2fea,power_primary,B,100,100,100,0.052251800648084046,0.028896665352491094,0.03192612297991529,0.049020661804068555,0.06902473751794855,0.003254056177954101,0.13113510274174645
translation,1.0,power_primary-cc3d56bf2fea,power_primary,pooled,100,100,100,0.05214500318317908,0.029042571942046003,0.030314527645350087,0.049985589683650994,0.07149312404870187,0.0037978467635580992,0.13098732760584453
translation,1.0,type_i_baseline-08d5fad9e2b2,type_i_baseline,A,100,100,100,0.057359867748079746,0.03058167203991619,0.03595593066116709,0.056070016529247285,0.07156193990469588,0.01021351730873904,0.17807983177992143
translation,1.0,type_i_baseline-08d5fad9e2b2,type_i_baseline,B,100,100,100,0.057916373857684104,0.03047913225487505,0.03614121341137223,0.057352325646881974,0.07086144352491872,0.00665453907205249,0.1735107032044439
translation,1.0,type_i_baseline-08d5fad9e2b2,type_i_baseline,pooled,100,100,100,0.05759715303596996,0.030468353425201766,0.03663807939912177,0.0563131519051113,0.07236417542121228,0.00808719869001856,0.1758353490441738
